model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v3_Filtered,3567,3.1292019538986806,0.023372048629292933,0.014924516824822329,0.03534943968404914,0.017917290990648007,0.024700345660385592,0.13989925731789343,0.05981395818211755,0.08271960505564808,0.1844564595857122,2.5460490319681113
