model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v5_Filtered,3567,3.1432653628302805,0.02453578057172068,0.012831900666121982,0.03546706854656133,0.018638989671644693,0.028857251239957797,0.1689006574707155,0.0633604806303049,0.08392080680758654,0.19415198780429238,2.5126004394213743
