model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v11_Filtered,3567,3.45799652460573,0.031440403603385354,0.010519228207037403,0.03454499074768699,0.019872846048222755,0.03799021451556839,0.17174060476239178,0.08335912315982506,0.10616150319702676,0.23170764807573774,2.7306599622888474
