model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v7_Filtered,3567,4.504700047630722,0.06531475756503603,0.028429169190410657,0.03963896132799381,0.03477558475590499,0.0359153112140401,0.1452756562387401,0.09483499482190191,0.11844767510669854,0.2262745890174119,3.7157933483925842
