model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v6_Filtered,3567,3.772570388227892,0.015249135766156337,0.026703470296166078,0.0359173329810334,0.021759812030920568,0.03596665875956639,0.16353130606214317,0.07577435337924153,0.10017271660766512,0.21357351953405943,3.0839220828109397
