,mean,std,5%,50%,95%
q_d_n,0.32715420722961425,0.14064415644762343,0.1642708770930767,0.35811011493206024,0.5157980293035506
q_d,0.8339494109153748,0.14697546246799936,0.6048111349344254,0.8583145439624786,0.9960538923740387
q_s_n,0.47110978439450263,0.316510247592974,0.07629058100283145,0.5036365687847137,0.8731163203716277
q_s,0.6774372160434723,0.12397734123461594,0.5303343594074249,0.6757660508155823,0.863228377699852
inv_temp,88.83742752075196,4.784870991075901,81.35365142822266,88.97843551635742,94.9312385559082
cost_stop_error,0.3486580677151495,0.0826031415100475,0.22647123375183467,0.3552564424313862,0.4578591644713222
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
